iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	to_user	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	place
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:41:34 +0000"	"http://a2.twimg.com/profile_images/1292495624/279943303_normal.jpg"	"53044189465817088"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53044189465817088"	"ratih249"	"242302204"	"{u'result_type': u'recent'}"	"None"	"242302204"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:41:26 +0000"	"http://a3.twimg.com/profile_images/1291286957/Danbo_SLR_normal.jpg"	"53044154212691968"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53044154212691968"	"apalahirani"	"261673977"	"{u'result_type': u'recent'}"	"None"	"261673977"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:41:23 +0000"	"http://a2.twimg.com/profile_images/1270887642/Melyana_20Ivana_20_E2_8C_A3_CC_88_normal.jpg"	"53044141206147072"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53044141206147072"	"Melyanaivana"	"186907911"	"{u'result_type': u'recent'}"	"None"	"186907911"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:41:16 +0000"	"http://a1.twimg.com/profile_images/1291723315/2903201113172_normal.jpg"	"53044113687314432"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53044113687314432"	"aniscalestari"	"123756215"	"{u'result_type': u'recent'}"	"None"	"123756215"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:41:03 +0000"	"http://a0.twimg.com/profile_images/1281399897/186583_100000403081154_4901788_n_normal.jpg"	"53044056317628417"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53044056317628417"	"tutsNND"	"224805317"	"{u'result_type': u'recent'}"	"None"	"224805317"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:45 +0000"	"http://a3.twimg.com/profile_images/1263560081/clauu_-_Copy_normal.jpg"	"53043982191702016"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043982191702016"	"claucloo"	"171585492"	"{u'result_type': u'recent'}"	"None"	"171585492"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:42 +0000"	"http://a3.twimg.com/profile_images/1290140307/180190_1289593977448_1758199015_503893_5659803_n_normal.jpg"	"53043968769921024"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043968769921024"	"sbzcaem"	"63950114"	"{u'result_type': u'recent'}"	"None"	"63950114"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:41 +0000"	"http://a1.twimg.com/profile_images/1281981511/image_normal.jpg"	"53043964953104385"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043964953104385"	"fetrine_lynn"	"174948940"	"{u'result_type': u'recent'}"	"None"	"174948940"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:40 +0000"	"http://a1.twimg.com/profile_images/1288020719/AJqWRYZt_normal.jpg"	"53043962683998208"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043962683998208"	"abelbelbella"	"148280543"	"{u'result_type': u'recent'}"	"None"	"148280543"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:38 +0000"	"http://a1.twimg.com/profile_images/1278739251/phpyr4x1O_normal"	"53043953548795904"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043953548795904"	"satriaislami"	"206540593"	"{u'result_type': u'recent'}"	"None"	"206540593"	"New York City"	
